t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
23,-0.0014455138773214454,0.0034454781213548525,0.0002442434682495885,0.000866410851399296,0.0025883725444656096,0.00018348486483312737
24,-0.0016670359250785093,0.003255236870834967,0.0002307576235585056,-0.0003515435782199855,0.002216508956338098,0.000157124153988072
25,-0.001592441474157498,0.0029967760143914087,0.00021243581922218601,-0.001318642462940298,0.0025880407347710203,0.000183461343467514
26,-0.000782409695930138,0.002290798527362258,0.0001623904020507879,-0.001281306161337182,0.0029503748972912764,0.00020914653124181853
27,0.000152294843005222,0.0023316606831909935,0.0001652870434770991,-0.0012569025209482358,0.0029767692467508418,0.0002110175770668493
28,0.000906886663294379,0.002756969687884429,0.00019543639945189696,-0.0014372635434801446,0.0029684961509995073,0.00021043111285831375
29,0.002240174797674478,0.004128713606866184,0.0002926767476769614,-0.0011261667342519798,0.003096180353575359,0.00021948240599656358
30,0.0033385936092895697,0.0056423121021897255,0.0003999729002033369,-0.0012365302617575076,0.0030299163291643426,0.00021478507384924527
31,0.002481710968521584,0.003843069621022375,0.000272427982388127,-0.001289866708629151,0.003160807532966606,0.00022406370527687928
32,0.0009279331459944616,0.002971144355299268,0.00021061883908382606,-0.001432267421476224,0.0029270081560400433,0.0002074901068722893
33,0.0002590145002102251,0.0022093276301212664,0.0001566150832698574,-0.001066424069941298,0.002894751631301187,0.00020520350245966317
34,-0.0007700743170079295,0.002444278520265074,0.00017327031028214977,-0.0013158603590315036,0.0027319644387877183,0.00019366382434077596
35,-0.0012846223957979808,0.003089653528130053,0.00021901973160790882,-0.0010414651706703326,0.002598783854653288,0.0001842229030442831
36,-0.001269524523224898,0.0030880830921362692,0.00021890840635194265,0.00020845790319716905,0.002244311160878131,0.00015909500001369466
37,-0.0018697706772052526,0.003347584004333889,0.00023730393828588376,0.0006629716583501876,0.002713229491167519,0.0001923357391162985
38,-0.00148789492157753,0.0032551881781349963,0.0002307541718245226,0.0018575356741657256,0.0038649814827242924,0.0002739812730808501
39,-0.0011849513384167532,0.0031538477528790464,0.0002235703395473731,0.0030454487758532984,0.004976186071169524,0.0003527524778476348
40,-0.0014873280851262977,0.0029473466729146524,0.00020893186610730484,0.0038044373357086366,0.00639085902695995,0.00045303598480697703
41,-0.00039687626887359705,0.002371892262535685,0.00016813898452162446,0.002986217083887351,0.004954963053355495,0.00035124801800344267
42,0.0002862601497411611,0.0023427571717434294,0.0001660736526947403,0.0017735687350065013,0.003608370353858373,0.00025579059245594784
43,0.0012601269050272518,0.002851301737930643,0.00020212342118266366,0.0008345347291084313,0.002710769406748462,0.00019216134835555818
44,0.0021718739477143067,0.0040033717890284965,0.0002837915017902898,-0.0001484477248279132,0.002320098140190989,0.00016446739653561872
45,0.0032939869137134582,0.005546424632389647,0.00039317561768962894,-0.0012532725869623448,0.002883966152714821,0.00020443894015397367
46,0.0021524762802446803,0.003935284357564374,0.0002789649117440688,-0.0011389293259292063,0.0029729729813169074,0.00021074846694531542
47,0.0011970716160072292,0.0030813258186420988,0.00021842939593423081,-0.0011556868120608636,0.002844544695310156,0.00020164442713115326
48,0.00029038238028664,0.002211756577947571,0.00015678726681605872,-0.0015237040458435337,0.0031697853753276935,0.00022470012764800955
49,-0.0006288102738238549,0.002368442492726659,0.00016789443682370208,-0.0012801439244802518,0.0032578925725006676,0.00023094588125819807
50,-0.0014911946132505846,0.0028830578684363372,0.00020437455358859148,-0.0015526026229460066,0.003212493499759852,0.000227727626319121
