t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
34,6.27997296609408e-05,0.006627060045050974,0.01878085,0.018842836867025026,0.018780037137364085,8.1028236354995e-05
35,-0.00030986223255722705,-0.014993238618592968,0.01878085,0.018476571784680335,0.018786434017237563,-0.00028114938272619775
36,-7.262533009950699e-05,0.0010261667730109406,0.01878085,0.018710249058222935,0.018782874388322445,-4.215322192622552e-05
37,-0.00015089233533458529,-0.008166978437700215,0.01878085,0.018633487676256107,0.01878438001159069,-0.00016979824156776663
38,-0.00038900228903709027,-0.02068990502675262,0.01878085,0.01839923997233645,0.01878824226137354,-0.00038799646163530777
39,-0.00035593391311792866,-0.016812346810040363,0.01878085,0.01843164477439488,0.01878757868751281,-0.0003387706866510172
40,-0.00020945836415993063,-0.008905689623754355,0.01878085,0.018574795423587767,0.018784253787747698,-0.0001761586562214764
41,5.637232905997113e-06,0.004656749155673685,0.01878085,0.018786150111161415,0.01878051287825542,4.91778765550668e-05
42,-5.2228760231202794e-05,-0.0006056500528877746,0.01878085,0.018729119045515812,0.018781347805747015,-2.2516138285827965e-05
43,-8.017175091549523e-05,-0.0012999849755674208,0.01878085,0.01870220341946166,0.018782375170377157,-6.0326973518319836e-05
44,-0.00012653719840109002,-0.0031076648205564726,0.01878085,0.018657224234942527,0.01878376143334362,-0.00010944151307811916
45,-8.681992912886217e-05,-0.005231510731497241,0.01878085,0.018694772059512824,0.01878159198864169,-7.21585728804037e-05
46,-0.00016853002415515876,-0.007234295893675658,0.01878085,0.01861519177174466,0.018783721795899818,-0.0001495503051369506
47,7.396376330980837e-05,0.0035105484765045034,0.01878085,0.01885327816169411,0.018779314398384303,7.117720527304457e-05
48,7.78542224887982e-05,0.006390710384031568,0.01878085,0.01885773967148231,0.01877988544899351,8.300222668579861e-05
49,-7.293402452707853e-05,-0.004775863874624134,0.01878085,0.018708876617019303,0.01878181064154638,-7.417602970161624e-05
