in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink
2,2,0.0019063225870891592,0.00122389821098915,0.0013692236329172665,0.001275497753974995,0.0010928958974101687,0.0008795935627109549,0.0010226574702060086,0.0009477019503347511,0.0008018235321689819,0.0008786501177139312,0.0010918409088114705,0.0009006940529429297,0.0008016991444262941,0.000779864077137803,0.0008306430702184724,0.0008182247378719004,0.0007093727963791318,0.0006416677178744068,0.0007561310894563429,0.0007506064198680133,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0011628772874404828,0.001086649132721039,0.0012146450753907302,0.0010656745278290961,0.0009009155288905812,0.001027602443055605,0.0009723702280524232,0.0012417049937129073,0.0009713694860387323,0.0012126502477315376,0.0009147871579621941,0.001054207815440997,0.0009071001175104029,0.0009052607847676601,0.0008164556644223881,0.0009158784539749992,0.0009121105227455371,0.0008725367350131561,0.001062063984895654,0.0010195025913677443,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.001020528515698223,0.0009907222747401014,0.00091066902054044,0.0009765075013138302,0.0009940685778242106,0.0010962753914660725,0.0009330668187688491,0.0008321769527728705,0.0010072380502810041,0.0008979673845820403,0.0008125654778754308,0.000959329174587403,0.0009706865718372054,0.0009972480333996117,0.0007754927498152892,0.0009831022607694035,0.0007451353365514116,0.0009770721007283144,0.0008794170044515528,0.0010069734234408574,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0011500090880605684,0.001024198001566956,0.001169728000858486,0.001026010582675554,0.0010753147968695673,0.001122169091937746,0.0010566836559151307,0.0011745130184679965,0.0010853187744351246,0.0011124051893513026,0.001438629121429893,0.001325574886283605,0.001118522623851642,0.0009566710502748741,0.0011826702407257686,0.0008417516919288952,0.0008443222644568529,0.0009095633577095778,0.0008958897852862391,0.0010794116796727505,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0012579847345035435,0.001082028903874651,0.0012845749976308821,0.0010325206267531098,0.0011082318502838825,0.0011196672337862891,0.0011390976121238095,0.0010831558080845805,0.001128639655770061,0.0010454923218998805,0.0013640151309203038,0.0011863973513208548,0.0010721481496111644,0.0011365509596904303,0.0009471637576818952,0.0011156239807474935,0.0009351336757135566,0.000929603567903042,0.0008950665433388261,0.0010234133050663827,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0022929183982922665,0.0017469395007885429,0.001500287834116211,0.0011513315270224745,0.001136573115407082,0.001247410952888097,0.0010840917548399112,0.0009860665333968556,0.0011340263771971372,0.0010899927091773034,0.0014949961517853,0.0013413728131788263,0.0013329413077845386,0.0009128076967453375,0.0009652453311249114,0.001040502833212544,0.0009335302151982624,0.000919396807011773,0.000961955887908748,0.001086190773908806,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1,2,0.0035148052102408774,0.002372326346664732,0.0021189781195077224,0.0016516303560522908,0.0014256837859870726,0.0011286304003226989,0.0012914517666351222,0.001014808034130894,0.0010471609204519379,0.0010678023590408557,0.0014765757468361703,0.001184867942825353,0.0014119278341321998,0.0012310598196059047,0.0012544946242771062,0.0012198405117599,0.0012898518276022435,0.0011761653812165926,0.0011644531407532385,0.0011753123803040107,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0022681862451288228,0.0019209700292595773,0.0017586566476940329,0.00136992148465889,0.0012970221120538598,0.0012487011539840463,0.0010674162226534806,0.001145994739941223,0.001221316239162256,0.001109428727208059,0.0020281472256641776,0.001767148906765451,0.0015159442050964702,0.0014244930560222096,0.0016048054307378485,0.001009670345887592,0.0012550988407836838,0.0011133298830049545,0.0009669863029652873,0.0010360440922524514,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,0.001100582878464278,0.001134091920108913,0.0011053365924349257,0.001246724229339291,0.0013725145322453533,0.0010806951180313967,0.0011325070306616013,0.0009109079856868974,0.00132778700247381,0.0012556847928536091,0.0019303327264469366,0.0017853732403730633,0.001324262575499368,0.0012614892073803438,0.0012246392171708204,0.0010531513428963216,0.0010122036960126444,0.0009530672472249362,0.0010894302262203946,0.0011823842184855418,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0011227981176477192,0.0009238353911597957,0.0009750288156608887,0.0008801201020615247,0.001029771751539378,0.0011646397431624392,0.0009408470316683136,0.0011315177594883844,0.0008213454679236971,0.0009588849627675812,0.0009663716042148106,0.0007803933075517999,0.0006895247841946114,0.0008919940876726951,0.0007448352499435134,0.0007344407918990754,0.0007860424788346096,0.0008272082441450606,0.0007975757214414415,0.0008283808942221649,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.0013042462964644953,0.0010631954156944943,0.0010679452867737634,0.0011150559618861161,0.0010235911726438843,0.001097710977210853,0.001241317505950501,0.0012606602921565362,0.0009572710052740152,0.0012736710331904763,0.0018073719413238885,0.0017252431574453237,0.0015046139802464,0.001282909207103,0.001201262998375191,0.001130718048425912,0.0011605223130184248,0.001274714751759932,0.0013046232603090037,0.0010679496587749375,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.003116057826782542,0.0022123626577345056,0.001860527206483502,0.00151274219979494,0.0013802716148395681,0.0011895450900751168,0.0011019835804083255,0.0011295391143269099,0.0010655773329826014,0.0010864071743518727,0.001222165244220538,0.0010791977724088032,0.00116071478813605,0.0009583013532895097,0.0010883844251511853,0.0010097893906906518,0.0008167890590231411,0.000874375671129134,0.0010030474918644654,0.0010371930748043713,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.002305147990471614,0.0019245306173074435,0.0015863202465113866,0.0013317711499968889,0.001461003332473423,0.0009702442972671094,0.0013663251529225338,0.0010301651590053514,0.00110745481269918,0.0011829011966998772,0.0009323993841380248,0.0009219115117367332,0.0009470033964957398,0.0010240023958999636,0.0007743917509521101,0.000818375564479668,0.001079944567689914,0.0009948159051632213,0.0010042337407425625,0.001168075933449698,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0012683223056566871,0.0012416747094956483,0.0012229899699749609,0.0010785544083180148,0.0009624870603324013,0.001161653848533046,0.0009926149973269913,0.0012271950689654253,0.0011961448403816034,0.0011575424420635291,0.002316099820176028,0.0018475798352007296,0.0016283196618908813,0.0014848756574333331,0.0010995881988484987,0.0011261056594936256,0.0011854112048300524,0.0011873349901829777,0.0010539025087471262,0.0012189664144031445,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0013070686887693569,0.001361568291410947,0.0012535840340638293,0.0011984327085733998,0.001232291970644319,0.0010966518125045811,0.0011264935576920602,0.0012256191624406701,0.0010972000214996885,0.0012308475623852865,0.002340542261566142,0.001803649863787721,0.001603425490825278,0.001428912185810596,0.0014910778666588,0.0010885895552428019,0.0011658553431117592,0.0011693931083415975,0.0011056075985212696,0.0012208592654548598,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
3,2,0.0031313533504628245,0.002321684493794622,0.0021379462320831872,0.0018397818222988002,0.0015885394120862147,0.0011113959884577604,0.001253368340807543,0.0014517092211497149,0.0013764694935055,0.0013438623207409337,0.0054185629555025,0.0035808743345357,0.0033015764346712,0.0022366974527626,0.0022896969827303996,0.0020591872187735,0.00176260585582,0.0019577113551236002,0.0017278671447895002,0.0017318666391508998,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1,0.0010482355740146839,0.0009804627184684972,0.0009622692239276633,0.0011031323160420987,0.0010809196165975476,0.000882916728107865,0.001073249692705653,0.0010312545086143651,0.0010304024418708174,0.0009115730071055322,0.0010299847093690885,0.0009146163249000741,0.0010666738968409335,0.0009961638794615793,0.000832778213863987,0.0008229234076182186,0.0008951979914236655,0.0009000473793515283,0.0008895431008505982,0.0009091254466497289,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0014554883381706232,0.0013677454436683482,0.0014567520827213354,0.0014054576172442001,0.0013273096338706474,0.000996434683369858,0.0012020662064958138,0.0010939252177802612,0.0011732546547410213,0.0011795800659333586,0.0039296581895577,0.002722635374744641,0.002058104034209639,0.0020658939991697978,0.0016047076500827827,0.0012686304296103104,0.0011395497438272722,0.0013923785445032,0.0012544328741112675,0.0013349355608254002,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,0.0031834107495471503,0.002591635345116733,0.002174809550001473,0.0014962561477286469,0.0015915834346820774,0.0014317929723837556,0.0011323298545874614,0.001164136052158245,0.001324640702125818,0.0010485205752047266,0.000928516340559781,0.00101041472818438,0.0010176285165470966,0.0009429271408701184,0.0008081171028427993,0.0009430790587136449,0.0009362368471492208,0.0008943166384792731,0.0008112859321367678,0.0009452585992388677,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.005367161519963287,0.003314449429456216,0.002302636336033019,0.002285060269622495,0.001683411542453436,0.0011366609932059089,0.0010566122741885774,0.0010206652477994607,0.0010227083387822685,0.001048831901579152,0.0018936969676288703,0.0017354776353480305,0.0016404934569572852,0.0012999333989588957,0.0014149638714375998,0.001077847907982415,0.0010743693039328025,0.0013641640076898917,0.0012718414214787674,0.0012162946478014955,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,1,0.0012802437336480524,0.0012757062681289454,0.001213440564521567,0.0013306560109351954,0.0012139271218803867,0.0010711403422416857,0.0011119873887415056,0.0011453973188490338,0.0010929283159993813,0.0013201045379366654,0.003682745434246788,0.0025425554460228,0.0021264317599849003,0.002014125066755864,0.0017592032780806427,0.0015593071296969693,0.00138843955211135,0.0013645540806150609,0.0015744315694069002,0.0012656409692980626,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0010858125481437353,0.0008933739721009016,0.0010921044826392567,0.0008786861143506904,0.0009834721417430223,0.0011348796760077915,0.000950142221074823,0.0009051369051033441,0.0009675506136738916,0.0009605958019917558,0.0008941170094233895,0.0007410590914647385,0.0009488386243429564,0.0009863781840142704,0.0010974212803755191,0.001002094049128508,0.0007645088337231358,0.0007443043794470082,0.0008068137386085376,0.0008354423755268811,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0012926621893755757,0.0012127700183413722,0.001330282214300339,0.0011739848926448988,0.0009916339190241695,0.001080340412502319,0.0011370343014755232,0.0012139847823364233,0.0010418105615111312,0.0011049996163361147,0.002281604532476429,0.0018381906894039048,0.0017010767558968284,0.0012372399295339687,0.0014456897861943804,0.0011621115816854897,0.0011250901991597087,0.0009826656335429694,0.0011073914329514302,0.0011792122009462035,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.003777352939634616,0.0025418820061175983,0.002057374698066083,0.00180188086744613,0.0014794386682668071,0.0013534983644459071,0.000969989758202276,0.0009675645709523162,0.001142510116868317,0.0012177551739065264,0.0008956093698837973,0.0009828509274638349,0.0009421418982793684,0.0008333905626788686,0.0007792191404550204,0.0007278787185836931,0.0010545243797212645,0.0009609335432886612,0.0009339520136558171,0.0008186629999744368,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.001888876401986159,0.0016411221897372225,0.0015702027321236882,0.001175646336347508,0.001152589653305369,0.0009598778242161533,0.0010862420785542563,0.0012435751359360166,0.0012756047204078452,0.0010625205410531695,0.00258602342570909,0.0017607207367546815,0.0015167632535208586,0.0014168523368998998,0.0012947851331661262,0.0011517292694688919,0.0010388957376986751,0.0010425743985344826,0.001046688540912914,0.0010306143722360668,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0011497615794951498,0.0012158869751599502,0.0011330902021718708,0.0011273475042552997,0.0011556023419650957,0.0011486181639680968,0.001181015053266506,0.0012500378026501933,0.0012016641049866074,0.0011026152475771779,0.0034070495951241,0.0027865134120086997,0.002274809889926428,0.0019852035782739,0.0016230026172896997,0.0014805586079612,0.0014838562405453,0.0013897389367275841,0.0015766939468541,0.0014219092961270364,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0013219430365093829,0.0011282154858908442,0.0012628815213767213,0.0009659639167018441,0.0010983903687227863,0.0010005093329013828,0.0011149938653340088,0.0008883835880193735,0.0011203509007672945,0.0009529168835656765,0.0010528961337802352,0.0009139429486217369,0.0008554435420125724,0.0008931445676162572,0.0008465519066007712,0.0008555852861825675,0.0008461442245810019,0.0009749921024619681,0.0008293735791192878,0.0008541941123768181,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.001254947876251579,0.001238771100603877,0.0014031708418470567,0.0010430118320483577,0.0010817274690700584,0.0009692548497617503,0.0011409149211926617,0.0011218375160412341,0.001045223861408877,0.0011185242261060938,0.001975460966559411,0.0014140068460578438,0.001265164385509227,0.001333725017922485,0.0011962183282614519,0.0010540610751095542,0.0011396434205875028,0.0012234682598198262,0.0011106940747513238,0.0011055615267879981,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0036617316515949586,0.002349237222106722,0.00204085345625068,0.0016847671552083997,0.0015282132784987723,0.0012469192512606342,0.0011973067846951433,0.0012125320358174756,0.0012819326688073768,0.001257671624991165,0.0016400947764572816,0.0012954397841670148,0.0011999243037417824,0.0011361102825792782,0.0011230905995837028,0.0008982036629421577,0.001113657998270414,0.0011868278732814403,0.0011388431787396974,0.0010261362485459293,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0033236864048218,0.0023117996403923297,0.0017842656594763001,0.001647169335528736,0.0014463979939064882,0.0011538888275399002,0.0013656634249769933,0.001291494881328929,0.0012146621033946598,0.0010098133984749534,0.0029683307668948687,0.002384098709100626,0.002046245217654379,0.001746359700910922,0.001660762244709,0.0012719664324789273,0.0014563773290121088,0.0013360141436870021,0.0013535641961973143,0.0012759908918346136,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0013268369485742797,0.001330948065323008,0.0013250272800239434,0.0013896188774931099,0.0012033485075516699,0.0011606033822726559,0.0011788508144102432,0.001261708571284,0.0011592052047243282,0.0011514022633693395,0.0032736175104938,0.0025752173038368995,0.002010984982358229,0.0017241945813004276,0.0014213146401939,0.0014883867433799402,0.0015524147649196999,0.0014572802284838124,0.001569755293235333,0.0014785948408800197,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0027222997886084074,0.00187453161681925,0.001622225893639899,0.0015366200721455422,0.0012300446416778324,0.0011926857217495943,0.0012259349494147926,0.0012471910347868573,0.001301783809105408,0.001303943855800438,0.0016124934167725884,0.001659939415808677,0.0015049620601367997,0.0014568256508505997,0.0015586673440333,0.001158624193086182,0.0011109850683660512,0.0012939108558753,0.0013253311032695966,0.0014646072519794227,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.0044102531156028375,0.0030423207486524138,0.001988449935813678,0.0018515703746926704,0.0018703199112646127,0.0011848651762132061,0.0013807892069624432,0.0012477015535418353,0.0011874075071871544,0.00129050889093412,0.0027329457758693354,0.0017772806717819172,0.0015967947467542278,0.0015237954162453193,0.0013722200811809799,0.0012278826735752997,0.0011829432997988584,0.0011150876122432711,0.0010742976874215607,0.0012735366647313997,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2,0.0013188683826277233,0.0014970654710385403,0.0012945056759638641,0.001392667665825834,0.001278020647059192,0.0012495624761365686,0.0011274844738755135,0.001219759558975592,0.0010422854048744244,0.0013893075949285593,0.0044025120635345005,0.0031343489915151997,0.0022891354745664615,0.0020882280737158994,0.0021014137075417,0.0014038914712500323,0.0014400756655754236,0.0014893866998733,0.001353373410001,0.001598271125848175,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
4,2,0.0031451441026254167,0.002042688860787851,0.001500867756774991,0.0016664458739331044,0.0014860540735422713,0.0011878908043139974,0.0012570383952006,0.0014658041112129,0.0011805566361095447,0.0013577681776510207,0.0024764439587618993,0.0017146899277807812,0.0013744649604399196,0.0012940671359454856,0.000982833553711707,0.0010320337193359638,0.0010610814381635943,0.0009539229316137409,0.0009730249195212616,0.0011219537406803835,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0011038653692992844,0.0013071099638351001,0.0010885377853222394,0.001078024067887151,0.0009973092581957695,0.0010968531879307281,0.0010747643955266641,0.001050483336459368,0.0011907668054967366,0.0011543626313762117,0.0014547813073917495,0.0012537235767792396,0.0011676661333157744,0.0010594087443780746,0.0009567537436729398,0.0010523977527397929,0.0011604180223144087,0.0009760054801279037,0.000995917459619429,0.0007873731435328175,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0024955555798005474,0.0017145580578224017,0.0014900893633887462,0.0013339511372931774,0.001179385191639676,0.0008672722924570014,0.0010286560142971633,0.0009578375891796481,0.0009789767218885289,0.0009782045609312295,0.001084009439413482,0.0009211067115839416,0.0008956491405436412,0.0008866061200344748,0.0008458100191018168,0.0008552000065919819,0.0007296158589301877,0.0009018259139413457,0.0009138243289438181,0.0008128505165052364,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.0012542914251714211,0.0012748587605370244,0.0012817666578395699,0.0011515335559459396,0.0011815558417988504,0.001013895189889519,0.0009811356316694207,0.0010055841897045634,0.001051476353274212,0.0009390405137601036,0.004050088477599001,0.0029733987743093943,0.0024089090701123234,0.0021748263706877,0.0017803353808723645,0.0015337422177131,0.001541405435577662,0.0014277643474048,0.00127990082458771,0.0012006569059259092,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2,0.0010225260276016134,0.0008698294480283794,0.000997899937683638,0.0010450514601355793,0.0010618215007145776,0.0011097666381383025,0.0009201314912492692,0.0009777793305474306,0.0008728183172603899,0.0008830729231618003,0.00150296644549618,0.001276825229113911,0.001313560541478552,0.0010130440231605736,0.0011096921794926514,0.0008110185483192892,0.0009156176841302808,0.0009078279511192673,0.0008453967981831782,0.0009334860952231938,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,0.0033099868973161975,0.0028866536614675885,0.0017462959558396179,0.0014429710138641545,0.0012699493946503769,0.0011577769989443824,0.001332683177597196,0.0010468423506686815,0.0009309135591865066,0.0009598540325499454,0.0011681584104203705,0.0011324240307708563,0.0008647535406430626,0.0011028236148571445,0.0010002202253739333,0.0010002804307452343,0.0010100479343962334,0.0009344396975469875,0.0011266850529404466,0.000992443886453372,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0010135173137673572,0.0009869107494786139,0.0011920233025784859,0.0012816741044484497,0.0011219313940424942,0.0010851149647019727,0.0008538413007847751,0.0009243770079005442,0.001076816331920257,0.0010312151349990387,0.0019410295880661762,0.0015762395557529297,0.0014786649393222252,0.0010567297232324786,0.0012625802256389124,0.0010843484586104406,0.0010222531367053568,0.0010159828007277527,0.0010007023341497949,0.0010555197975934865,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0012305887157511067,0.000987116847624387,0.0008137470829757574,0.0009165913479884057,0.0007809704917897867,0.0009270802832567476,0.000827524008890717,0.0008330673501615226,0.0009639837513448194,0.0009065049420341994,0.0008213273916960382,0.0009550610920692923,0.0008157467095773144,0.0009281372308615398,0.0009637566716318591,0.0009780310631867578,0.0008039840499220371,0.0008416507972860049,0.0008446074528598768,0.0008837100083227819,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0011283428491946088,0.0009309589494917005,0.0009494083558086298,0.0010518616979657384,0.0010688750568153783,0.0007606471649852736,0.001042466116219017,0.0009593980769895856,0.0010398422246460615,0.000863918373993103,0.0012815085221628234,0.0009891805717894778,0.0011434869650237306,0.0011796931807349143,0.0011780580799363133,0.001022163369304404,0.001045153100162923,0.0009283253482274255,0.0009548223754516165,0.001039426351761018,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0012102992731579333,0.0010528131823446698,0.0009841508199070277,0.0010064747945112674,0.0010912553678853125,0.0010594993491363097,0.0009514207186130421,0.0009550484617507769,0.0008559750013801228,0.0010825755102115162,0.0010053205408060836,0.000997409154454269,0.0010081145855836216,0.0009507965836842315,0.0009571839271842311,0.0007675445785995744,0.0008891395371343776,0.0008895994099042559,0.0007895256234312259,0.0007113405131594014,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
1,2,0.0010349529117872221,0.0010244608096119112,0.0011051073511931153,0.0010228519141620522,0.00107230855918434,0.0009674527806033537,0.0007599412042918008,0.0009804746767461783,0.0008137450927973891,0.0008621025438878823,0.0009113097714370194,0.0009181517605576316,0.0007663171434277923,0.0008765912823674498,0.000847045309874371,0.000971444530484783,0.0007854780700095285,0.0008267805725649653,0.0008705794431705171,0.0007946270559870552,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2,3,0.000971690083223314,0.0008634607458515758,0.0009739350582923377,0.0009264725170264668,0.0008771359219969494,0.0009918739740162248,0.0009719896704823578,0.0008970100019390182,0.0009245126871193584,0.0008662684584182227,0.0009060324896741486,0.0008518243318565481,0.0008392212497946627,0.0010101854137207246,0.0007605067014112887,0.0009166064325735222,0.0009270945271261722,0.0008632221968651442,0.0008830158070994614,0.0009486958630155861,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2,2,0.0027398867672483,0.0023343992442691266,0.0022526174814964522,0.0019262062378998229,0.0017683946078102003,0.0017018390976125497,0.0018169507793745691,0.0017463188915388976,0.0018611058969388648,0.0017983392477457214,0.0037309442545816,0.0031019015255243,0.0027677077153366,0.0027089400770791,0.0022963128742384,0.0019973071683149,0.0017496312811598,0.0019302849440427,0.002086538009978179,0.0021069888589881998,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
2,2,0.0053839893611474995,0.0036905480350199376,0.002895274867960159,0.0023876434832730505,0.002085846214129366,0.0018495781069303155,0.001878182929985861,0.0017919114166854567,0.001719294836809105,0.001782351315867236,0.0028876663247869,0.0025295972516813994,0.002065803771335,0.002063783098331662,0.0019805956261584,0.0016958960507926998,0.0016281919240772,0.0016801407090029,0.0014374178891066762,0.0015824137581218003,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
1,2,0.0027150058981783203,0.0026500870123931427,0.0020727143281477262,0.0020258685993189574,0.0019032765934006673,0.0015407215264545827,0.0013280131969671757,0.0013809528747675854,0.0012817173331835813,0.0014237157171900715,0.0014622067204177042,0.0015733039181683973,0.0014568487851892445,0.0013524974012810642,0.0015562045218929998,0.0012198397736111854,0.0011223115925009365,0.0012694725648424179,0.0014331621389272666,0.0014639888256806415,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0010680650978374532,0.0013071757962738759,0.0016011812098362217,0.0015797404362857827,0.0013327608768806689,0.0012472912256086127,0.0014004594839311783,0.0013076419928760852,0.0013936056320874427,0.0014879430487561626,0.002563458171788752,0.0024567718309619,0.0016882129855360004,0.0016393886148186,0.001405897900411578,0.0012290094399771002,0.0014451929221898016,0.001081873158287042,0.0013343882075890743,0.0012079390157131078,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0012999563231378363,0.0012966885298422504,0.0010481671114069726,0.001272563288484417,0.0015006301845876,0.001195533222536999,0.0012937609324290768,0.001405401225956,0.0013909730436539192,0.0011556280439567893,0.0009220328744719211,0.0010971655996813259,0.0007870644982776703,0.0009223391615866829,0.0007461695087705169,0.0007513286344326457,0.0009698787915128592,0.0010440059996709977,0.0008129422462127742,0.0009463530239537302,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0013966751082672522,0.0012309042383210876,0.0010892046376817994,0.001389478501738136,0.0013058685939729444,0.0010923201466134175,0.0011122477507467517,0.0010909360973000133,0.0010443446078302952,0.0012837678656996703,0.001111490801506151,0.001114112102515463,0.001066437150806896,0.0012390115986118846,0.0010780522360990087,0.001100269045923605,0.0010448305977820422,0.0010221964368767298,0.0010182917483579242,0.0010345402229001925,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.0013232965058345926,0.0013857276088364385,0.0011853019351159531,0.001341332829502127,0.0011727797270058467,0.0010239087799752355,0.0012501601274065213,0.0014091933203789746,0.0010755420909514602,0.0012630053483115144,0.0010877065739627917,0.0009750259408037391,0.0011198008239284823,0.0010972183972790988,0.0009647706084378409,0.0010202211867697515,0.0009784119443566179,0.0008068814497082659,0.0010096294599774638,0.001055130224550898,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2,0.003996800855569512,0.002688729511234584,0.002116565772934135,0.002132785647047569,0.0017292286592397463,0.0015516308541218319,0.0014917401223512074,0.0014499527661680142,0.0015798551194942012,0.001598118995023645,0.00279187916837816,0.0022104738284617,0.0019799821756140285,0.0021890246052080997,0.0018481839521828,0.0017683704083589133,0.0015271731897520176,0.001666108927408753,0.0014351000650297,0.0014551517573592903,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,0.0014559301793765668,0.0016726697264370757,0.0013951724344325675,0.00127497293649296,0.0013160935248564157,0.0013152043109010214,0.0011296376472612222,0.001142827654673824,0.001300892898119509,0.0012833708345370625,0.0009733538323624495,0.0009591847565788763,0.0010054132407558507,0.000918005022603637,0.0009696140455589905,0.0011327424942569413,0.0009017181223205889,0.0011260412152744568,0.0011347064989791198,0.0010104713858577127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.004419298769682397,0.0033820017823561815,0.0028441799787733858,0.0026392392192615063,0.0022623583399239804,0.0019849776881328773,0.0016978262810523,0.0017484732307976123,0.0018240946061966,0.0016287086950385,0.0082681661440233,0.0056213947306066004,0.0045631086110056,0.0038396232025044996,0.0035314360480569,0.0025880207564496997,0.003031638885854,0.0028466040660282,0.0027692498011067995,0.0028419720390008003,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
2,2,0.0036857916657503454,0.002394209065033221,0.002104561706639394,0.00153636388338119,0.0012695929072723815,0.0011272392347585027,0.001102421738384889,0.0011083751661016283,0.0011144777220998313,0.001210782650508277,0.001856845462742944,0.0015729363542386985,0.001498098267157066,0.001244045866176868,0.0011739244951525219,0.0011545451281959344,0.0010185278982881428,0.0010700357048511763,0.0009869341920012052,0.0010955927874853751,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0011966794602926488,0.0013485013838585584,0.0011097154701560697,0.0010933095777493477,0.00103035054676763,0.0010157527052967103,0.0010004641094331207,0.0010232027550223467,0.0010107252233817678,0.0010403551397232425,0.002627747842846196,0.002149298117911915,0.0017999131314104001,0.0013673326821603887,0.001290977060856836,0.0011933408429429533,0.0011336235534463667,0.0011809817213760036,0.0010786295251519811,0.0011549203189440559,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
